Strain_vM	Stress_vM
1.850371707708595e-16	3.2939958305606646e-05
0.006274197096578878	80512665.19821091
0.014034051302052843	81621062.09200995
0.02208431743803785	82722916.58976254
0.030347423372157886	83787242.88645418
0.03881127253934591	84837923.22968215
0.04747433921723501	85895887.2572999
0.05632937663252007	86953187.44313957
0.06535490863470951	87988463.45464033
0.07452240903444704	88985764.6364608
0.08378553042093669	89949362.39608972
0.09310708586236342	90904643.61690447
0.10247544127487347	91868555.42541172
