Strain_vM	Stress_vM
3.2262333127554164e-16	2.2728588805280333e-05
0.006276634889164558	97859023.96916427
0.013740492203019185	100748113.36890428
0.021311572224010835	102548112.01153973
0.028915771783113924	104093037.93319286
0.036545686308959095	105473379.68618445
0.044213221843881094	106747942.48106863
0.05194051091327315	107948669.02882132
0.05975686069754985	109131179.792462
0.06769884288502927	110345574.78940201
0.07579651408622871	111612145.9184045
0.08407233427867931	112955728.09904225
0.09254469645791229	114374592.1227066
