Strain_vM	Stress_vM
2.668644028324481e-16	2.397855208082368e-05
0.004717731919162546	112147634.85797271
0.01136797224111287	114595826.64970212
0.01827266298215688	115754302.62315787
0.02541533760111806	116573228.28637095
0.03278513244301121	117177363.51741032
0.040377030444312845	117613109.24119604
0.048184247752238736	117889037.15785375
0.05619642282346221	118136192.33170377
0.06442089345210956	118525191.58155526
0.07284076298107778	119091154.80910783
0.08143200900477608	119799419.29132123
0.09018820851203029	120611221.04742719
