Strain_vM	Stress_vM
1.958249348650736e-16	3.9659748936025665e-05
0.01107494858048611	96072650.19940343
0.023937019625786916	100112644.20077825
0.036561631996102247	102483859.72980455
0.049025908756573706	104511709.01122983
0.06131450458280724	106249063.66752684
0.07341316958607876	107788523.04556319
0.08532541802130685	109262249.39847559
0.09705727238792645	110710671.74453439
0.10862248094020598	112130347.15878919
0.1200520676902493	113526862.52363884
0.1313706948385237	114885180.45616233
0.1425986317723719	116153108.48108988
