Strain_vM	Stress_vM
1.695893682875867e-16	3.704179303868908e-05
0.005162770799429479	115552492.30246615
0.012187318639217444	118066381.59245642
0.019438203333388526	119879229.89149939
0.026873791386280554	121575548.44714838
0.034487387003603355	123198693.26100571
0.04227880740198081	124743468.93640697
0.050248618134751254	126207605.31511772
0.05839605220973123	127622979.08997135
0.06673003711725617	129020967.83013709
0.07526640796569553	130421058.54220836
0.08401539000173164	131829119.11360551
0.0929726420824048	133231136.71124417
