Strain_vM	Stress_vM
7.401486830834374e-17	2.113136261859121e-05
0.011298114379199567	104689585.42849419
0.02478536823352117	106810127.83349848
0.038315984971776525	108992210.00538965
0.05183232219475822	111129235.24390295
0.06530534949493828	113312944.67847271
0.07871271943194244	115603664.24039026
0.0920232133619733	117989463.75872263
0.10522561243714565	120559479.24377653
0.11828138927107124	123176848.20480001
0.13110376866958326	125075309.5396781
0.14364339020647796	126500743.74045941
0.15591803493527154	127696228.55560975
