Strain_vM	Stress_vM
1.3343220141622402e-16	3.295520043110181e-05
0.0067320810983917505	84155903.92895497
0.014807710072743797	85385302.80973119
0.023015718153151253	86340105.44552493
0.031391208719765314	87318404.04892984
0.03995653155707614	88376163.11422881
0.048727175409535334	89526281.20053753
0.05771259997310662	90763390.36970606
0.06691506687780023	92081512.22205558
0.07633364952673877	93506885.90041855
0.08595121920032155	95048668.70736322
0.09573583206319489	96601119.2830211
0.10565859062210395	98054650.71739374
