Strain_vM	Stress_vM
7.401486830834374e-17	3.2594767151584994e-05
0.006586232003035437	96974510.94985676
0.014598547581585715	99026121.89377883
0.02274186105533889	100108557.10702284
0.03101403719623797	101049669.04771188
0.03940516993868559	102025859.90253231
0.047904598743475996	103075285.78126378
0.05650545588958392	104137924.17525083
0.06521110272075467	105199815.68987972
0.07403095685499787	106252189.63320896
0.08296790909641708	107272759.24142511
0.09201068122651113	108255932.46803595
0.10114012252089481	109197401.51746264
