Strain_vM	Stress_vM
1.3343220141622404e-16	2.177338213636752e-05
0.0063864109163606665	110986710.65216883
0.014553921464302134	113064877.92187518
0.023187801971728712	114351596.97347565
0.032141113580859346	115539017.69178405
0.04136503474645735	116672227.32674716
0.0508375001186118	117787308.8962948
0.060549264565507216	118895451.7354914
0.07049631052408555	119990336.78291358
0.08067361500403178	121053132.52882208
0.09106903895520455	122082206.78482164
0.10168027779346572	123091132.18021834
0.11251693305738346	124099115.35018893
