Strain_vM	Stress_vM
2.668644028324481e-16	1.5831894660393212e-05
0.007462577319667165	94399241.33986787
0.01597882920166273	97859890.3054815
0.02456351765535913	100111408.22383144
0.03323302674229322	102044472.3991687
0.0419626283884179	103851148.69900551
0.05073374383558023	105735469.07369901
0.05953701555980451	107765595.02483727
0.0683719575969433	109887708.2591523
0.07724652824709176	112074505.2955103
0.08617222982178395	114351437.75773436
0.09516447508803391	116694493.89025125
0.10424641527453427	119098785.32920763
