Strain_vM	Stress_vM
1.613116656377709e-16	2.1098686741033333e-05
0.008781304438221093	96312059.57875833
0.019131794937788955	99518399.36244196
0.029691011275375448	100999703.22444373
0.04041079957460611	102180632.42988557
0.05128309835343986	103288697.46922739
0.06230773524313424	104390948.29952836
0.07348381779029145	105532921.01454534
0.0848160731665079	106746594.80970427
0.09631504441201079	108055119.4388331
0.10798328548063774	109513453.60334063
0.11981642744772332	111155796.50529432
0.13181180646910956	112958270.46500456
