Strain_vM	Stress_vM
2.66864402832448e-16	1.9669807041291865e-05
0.004576519049736251	108458696.803211
0.010128496128407398	110888421.5479474
0.015913151331398173	111730260.63306588
0.021845800196367452	112152990.49587584
0.02788500089272844	112466131.51875658
0.03400933863889636	112829968.65548648
0.04021418067099418	113353989.26613711
0.046500660867869935	114084198.21865053
0.05287069017470606	115070604.77278046
0.05934081154612148	116326958.78767444
0.06593553368022527	117679908.50347397
0.07266140405143251	118903905.44129868
