Strain_vM	Stress_vM
1.3343220141622402e-16	1.3309639807156178e-05
0.006331098862714363	102904395.8881796
0.013672514390795457	104844725.78651716
0.021050254862142796	106453049.94327356
0.028460288524506792	107981891.38098854
0.03587920230411759	109518825.8099177
0.04328791982177392	111041527.00983505
0.05069129438847501	112487111.8200629
0.05809323464216867	113868491.111688
0.06550368231897306	115201874.56237935
0.07293872823044595	116497243.27011624
0.08041183345539482	117792176.8943848
0.0879308530128742	119144419.06319048
