Strain_vM	Stress_vM
9.791246743253674e-17	4.146857418033683e-05
0.011842472823384778	92137754.24569133
0.02509798305150249	94900182.64144014
0.038101417280122014	97280044.92465585
0.05093450454814943	99587151.07030427
0.06362709986459836	101857948.96134144
0.07621425384146255	104034832.66040206
0.0887272049470457	106088686.80833992
0.1011864808411723	107978899.32385667
0.11358781654417759	109791203.15343387
0.12591904437390136	111685607.57950065
0.13816516292724634	113686209.32481644
0.1503096884836008	115592693.05219422
