Strain_vM	Stress_vM
7.401486830834378e-17	1.3455493239539069e-05
0.006731307286580322	109393422.73278134
0.015273145056752833	114067236.33732355
0.023982853119494864	115945381.86680321
0.03281767936089491	117507328.140442
0.04175944626356208	118966241.73779179
0.05079111941264497	120369284.13223502
0.059898291612462594	121772637.12068155
0.0690639035628253	123176853.06930016
0.07826705762833995	124567713.92311977
0.08748886668956324	126026452.67225818
0.09671908243861085	127575768.15483409
0.105949318580794	129161270.57144934
