Strain_vM	Stress_vM
1.480297366166875e-16	3.1656592697724175e-05
0.006208251221697075	81986236.31237362
0.01384677865482176	82912880.48562235
0.021340431229452866	83796358.70322193
0.028777216799179856	84752671.77358435
0.036211588577261686	85813527.58016855
0.04367006321147752	86916013.6431872
0.05117097631326616	88011015.0748277
0.05873268549839778	89072955.31763852
0.0663698271726666	90068124.62936592
0.07409131768339809	90991710.17358507
0.08190371796732243	91865078.9909797
0.08981342165088733	92714190.815821
