Strain_vM	Stress_vM
1.6131166563777094e-16	1.0487947893110015e-05
0.005908311280878009	106497419.0918464
0.01290339641165368	110330241.86508785
0.020090160397089368	112322912.56645922
0.027413917431024983	113884712.26565415
0.034854886611025135	115282462.00754026
0.0423912944626104	116610062.71998774
0.04999132840391017	117895165.86539884
0.05763020023504336	119125072.91011675
0.06529254423656258	120315756.19419129
0.07297153180117526	121508263.74804308
0.08066802719072025	122731985.49195087
0.0883843789914003	123991092.39871891
