Strain_vM	Stress_vM
7.401486830834375e-17	1.5278885927514758e-05
0.01282985843176507	108099627.67741683
0.0285396741241959	110980922.49209504
0.04398110282918284	113243956.97347176
0.05926231852538094	115288498.16579168
0.0743999627505921	117174876.5573297
0.08941137663750773	118936423.2901984
0.1043273486022338	120576237.663985
0.11915963874024177	122070152.80933724
0.13392014220458334	123420514.07853565
0.14864260373713575	124645623.3308355
0.16336390457670213	125741429.07694195
0.17812619933758506	126723766.08194727
