Strain_vM	Stress_vM
7.401486830834378e-17	7.494509029357332e-06
0.007116770451709983	92727199.88780083
0.015377506816260217	95092383.54155593
0.02383793469588132	96846415.54813662
0.03246869057297562	98422261.87710199
0.0412669339338938	99880662.02533658
0.050237837396456896	101188867.48906256
0.05938684541934221	102333849.5377083
0.06871603756091955	103333357.41703388
0.07823400695515503	104229461.35963592
0.08794575776379616	105076977.04989459
0.09784808635006706	105910031.94190045
0.10793713921772784	106744601.04326774
