Strain_vM	Stress_vM
7.401486830834377e-17	2.415659293163116e-05
0.005064968800942231	106901016.3572336
0.010971055542904631	110112132.16479397
0.016940564457151797	111998020.40789704
0.02297805283341692	113603755.84530565
0.029077617879661337	115088480.15963615
0.035224045837379966	116453592.59926017
0.04140817013784449	117660533.10072467
0.047639328831353	118738047.67143056
0.0539329656779334	119751742.76097523
0.060306202991695014	120717292.46278636
0.06677884509657572	121693998.82857504
0.0733753699421854	122761102.31849341
