Strain_vM	Stress_vM
2.426739744081363e-16	2.896916489569453e-05
0.00449847593331267	114382332.87333646
0.010309974274363068	116422112.90169525
0.01623604167744133	117796581.29033434
0.02227204348317938	119022372.13119921
0.02842271111026562	120306086.31915548
0.03469058367393479	121737294.23155622
0.04107110304474824	123204041.9307231
0.047557595014889306	124611142.0752398
0.054147749881006034	126003476.83438766
0.06084577767889495	127386322.07341106
0.0676646712085273	128754708.42477687
0.07462169826340907	130091467.1042825
