Strain_vM	Stress_vM
1.9229626863835636e-16	2.0566546363487048e-05
0.0061300736903264095	91793032.9539935
0.013595158564904486	95609922.99056864
0.021433586100713393	97796026.07382481
0.029543125473788165	99686480.06436592
0.03788627033446939	101469394.8769693
0.04644885287140552	103172769.91125421
0.055221503862804736	104813804.0798674
0.0641972081313216	106411048.71592866
0.07337194439586282	107991390.82179298
0.08273857074650134	109598167.33891754
0.09229067371335813	111278032.16305842
0.10202067218237168	113031672.75229785
