Strain_vM	Stress_vM
9.79124674325368e-17	1.6782488099287763e-05
0.011636390728072678	100447142.84945752
0.024925760943412464	102795384.31634675
0.0383956947199578	104751539.00579514
0.05198862069162077	106383013.0508638
0.06559602559237983	107720977.68100408
0.07910221835383051	108945683.33119124
0.0924527370678294	110349401.59788688
0.10565681093935714	112072085.74403048
0.11873431288683702	113977021.46037939
0.13165529993288663	115895261.70328286
0.14444090715447738	117749832.06353365
0.15715354170406526	119447692.34747444
