Strain_vM	Stress_vM
1.958249348650736e-16	3.9659748936025665e-05
0.01278768311341875	98983136.24892941
0.02725944552244802	101642132.49684006
0.04148256996205618	104427403.68619072
0.0555742630744941	107251024.05707933
0.06960364513194832	109731867.74878335
0.08364281546971111	111925301.08214115
0.09769733632745117	113892615.1053758
0.11173494813621869	115585636.04964015
0.1257009248577555	117092187.58388449
0.13957110470753262	118487832.16267908
0.1533058830072257	119767925.93060274
0.1669660784915136	120986951.54111223
