Strain_vM	Stress_vM
1.6131166563777082e-16	8.960919581369904e-06
0.005643682941917899	92686573.34192222
0.011954001581755752	96314653.88911642
0.018352767363410794	97726975.18254662
0.02483126823761907	98650024.01492864
0.03138258406715847	99525507.95885974
0.037999750829417936	100528097.8226716
0.0446783097318573	101660568.51835482
0.05141185679371221	102888024.35449234
0.0581946586813069	104073027.14527042
0.0650225179111683	105216611.49721122
0.07189922995557628	106292438.37765217
0.07882337073001922	107160974.86720707
