Strain_vM	Stress_vM
3.2262333127554164e-16	2.2728588805280333e-05
0.010942445001497802	108454872.64151633
0.023475422623351283	110777492.77454835
0.03573983244873317	112592543.31946057
0.04777732786510658	114211800.50957039
0.05967141345708096	115632029.91893262
0.07154105408353421	116812709.94110614
0.08347122581903742	117890918.92276043
0.09553121264792036	119086798.13597624
0.10773156415140399	120404485.23112552
0.12004435141133118	121768751.84935421
0.1324292163309083	122975406.08761624
0.14495190158184265	124204092.83890721
