Strain_vM	Stress_vM
1.3343220141622402e-16	1.3309639807156178e-05
0.00546094007795986	104072060.7443855
0.0120093291385449	107993003.27765559
0.018651386689845176	110161700.36594318
0.025349126492637417	111860333.48635156
0.032086114699443495	113571445.94145727
0.03885694044471629	115444029.899775
0.045660967834611314	117402837.35000993
0.05250425835169379	119382897.58573888
0.05939228201286553	121319228.93322347
0.06633436480576616	123228435.35806572
0.07333063813391115	125114667.53800406
0.08038545335467719	126945145.6542632
