Strain_vM	Stress_vM
9.79124674325368e-17	2.0909560927144545e-05
0.009010674774130863	85162363.18906732
0.019620271070556944	86427541.17348099
0.030159021060324812	87516989.07219732
0.04066142622061603	88516455.49034879
0.05115157217457429	89481562.90433113
0.061651057936169006	90407964.86680174
0.07215753760298155	91288061.57128602
0.08266024068631742	92126093.69014342
0.0931595112801893	92928819.04978459
0.10367511831228172	93763138.28574747
0.11423995294920422	94724279.181326
0.12488860881427381	95818987.1758096
