Strain_vM	Stress_vM
3.2262333127554154e-16	1.559591354826585e-05
0.008852183414737593	120857157.44391824
0.019491121567159386	126328025.19793043
0.030211651059552893	129689989.26168081
0.041069424095547445	132434574.89861734
0.05207563748242494	134931132.11746052
0.06322446876584895	137290799.78285965
0.07451780257290211	139535661.09687677
0.08594749315438224	141655520.00956783
0.0974801627389305	143689387.19863734
0.1090690451767639	145679860.91097757
0.1206973347444147	147746311.1158542
0.13241697081391843	149848736.6517973
