Strain_vM	Stress_vM
7.401486830834373e-17	1.890598507476323e-05
0.005553546945931835	119769753.53189278
0.01269254290545836	122994505.96726932
0.020014466441235928	125286843.9073477
0.027414045422090624	127464249.60954782
0.03484072986731646	129639694.47114947
0.04227558021364015	131824343.85239734
0.04972589999705278	133863396.5115255
0.057208661394912846	135639828.55782557
0.0647444657131587	137180956.16000503
0.07233934450944432	138530177.62973994
0.08001055779647535	139752576.74413282
0.08776927836740481	140872598.28773257
