Strain_vM	Stress_vM
2.668644028324481e-16	2.397855208082368e-05
0.004467214812806197	99694887.22203773
0.009789721353162884	103629771.115494
0.015216724614199291	105790345.04898714
0.02072282941565756	107391051.93500137
0.02630442871695149	108653733.39615303
0.03196441044838842	109692689.42788719
0.03770425417471529	110594903.85628505
0.04351942923811005	111445168.69975291
0.04940596429265804	112288665.83948714
0.055365895222190355	113192778.3302678
0.06140193699049278	114212288.61101629
0.06752273004690255	115391016.268126
