Strain_vM	Stress_vM
1.1102230246251563e-16	9.708530713312168e-06
0.005609157213484349	90634722.40548036
0.012473476243179793	94183593.05786486
0.019633016941076328	96654225.58272105
0.027053848963846376	98717322.47974174
0.034692399862280156	100801197.6963172
0.04250877957519403	102982391.1493139
0.05046982227882034	105082980.43581438
0.05855433535773881	107027341.70640515
0.06675539462773397	108888743.01211442
0.07509955410286538	110678445.34104559
0.08360298662312635	112226500.07833304
0.09227573769876297	113737631.07689516
