Strain_vM	Stress_vM
1.3343220141622402e-16	3.295520043110181e-05
0.00821810108780814	87673159.03809103
0.018374015199973573	89285800.96109296
0.02869315414817856	90916668.66638969
0.0391972644203085	92607027.5506786
0.04989042756129572	94364286.78585753
0.06076552830344909	96214931.48899005
0.07181764187819267	98143890.51737402
0.08304949970656396	100115703.91341843
0.09447566847366205	102137931.66437156
0.10611760891180834	104249484.94326364
0.11799106898101488	106189206.50974329
0.13009851841288816	107680392.53613938
