Strain_vM	Stress_vM
2.9605947323337526e-16	1.234945421809086e-05
0.0057944291589683795	119418174.1771692
0.012997063571270595	123854556.67458205
0.020549589153630227	126601449.40474188
0.028355658779467798	129016445.94901817
0.03638014775463478	131311203.30337866
0.04461111886369339	133353976.87297189
0.05303660990048345	134995856.48728478
0.06163228923969979	136332087.91875902
0.07036464093579459	137580498.43269858
0.07920040439778119	138871212.8905102
0.0880985343876745	140158284.26150802
0.09700847417482245	141484049.28386912
