Strain_vM	Stress_vM
1.2819751242557097e-16	2.6202276401857695e-05
0.006048693732282203	82128692.13097146
0.013342668969380318	84274967.03267099
0.020928129360608748	85915567.71642761
0.02876187064601242	87280277.96365297
0.03682800627554397	88533498.0938729
0.04511694076677613	89737521.41544788
0.05361890470704241	90914204.85394615
0.062314268245673536	92035301.33235474
0.07117635061766904	93103417.6847357
0.08018147921965273	94171532.8014824
0.08931340803270035	95185546.98416771
0.0985846937162518	96185535.19819626
