Strain_vM	Stress_vM
7.401486830834378e-17	9.332301533370789e-06
0.012750593722859794	96141171.69571187
0.02781984856275048	97596691.86972626
0.04266391266040867	99129460.15503262
0.05733944129421936	100697002.54012215
0.0719420136829482	102304923.95751086
0.08656948910160439	104017750.84946519
0.10128269474998275	105888423.95405427
0.11611274801192495	107912551.26632464
0.1310867133102728	110041806.92175408
0.14624861813572623	112323205.97481258
0.16159907282437472	114789144.36616781
0.1771108495722691	117482318.50033608
