Strain_vM	Stress_vM
2.6686440283244813e-16	2.5985413100030047e-05
0.0050710500141455265	104538910.72982472
0.011757514317726621	106619700.36785911
0.018571722623139178	108104163.17184797
0.0254819006348437	109460875.80974132
0.03248702196183535	110769806.64380847
0.03959127949133147	112037420.4029974
0.04680591089121029	113218950.76341563
0.054143663765218134	114325806.23698707
0.061615270789885594	115429561.80232115
0.0692253997258582	116602217.51343936
0.07695779648712996	117777054.3758298
0.08479760783663563	118778054.82499924
