Strain_vM	Stress_vM
2.426739744081363e-16	2.896916489569453e-05
0.004618696231988862	107523911.72779195
0.010705862565582872	111689610.4332321
0.016988633147761202	113875254.07590792
0.02343125017443275	115654569.79714322
0.03001617931814108	117264345.60904825
0.03673771176411299	118785726.12830336
0.0436035086136133	120183841.64533487
0.05061762206347057	121401895.65556216
0.05778090005213502	122530349.10505614
0.0650906624788248	123680525.79724042
0.07256424507411094	124800278.31045835
0.08020225148127431	125956809.9071215
