Strain_vM	Stress_vM
2.6686440283244774e-16	3.861423534968399e-05
0.005032723450458485	117100201.96183953
0.011291887907174794	120921469.64693415
0.017662774344193798	122881490.41654594
0.02411329723950829	124544027.38203938
0.03064201799666443	126102205.17335923
0.03725161920184889	127620601.28013138
0.04394703116338378	129124149.58097084
0.05073069400420714	130621691.44521327
0.05760194543260302	132098947.73587611
0.06455390126589777	133590179.21821378
0.0715765663134567	135091996.88976318
0.07869263817298675	136581200.36775348
