Strain_vM	Stress_vM
1.2819751242557095e-16	1.4940091395707821e-05
0.007880754768631449	122382166.83789702
0.018093782378693118	124131244.82049125
0.02833047098328973	125795389.14679304
0.03856570559925041	127628131.37977831
0.048811755004123755	129581955.14892471
0.0591030936634413	131670370.2405281
0.06946480697368865	133878412.69511071
0.07992652457169175	136009258.7005132
0.09053261099407575	137903176.54537505
0.10131244098943425	139554902.2807596
0.11226127732188038	140947142.6225653
0.12332362930434894	142152862.7938187
