Strain_vM	Stress_vM
1.9582493486507345e-16	1.4404266609530024e-05
0.008304292146696271	127824801.89181408
0.018147751105803973	131631445.17901514
0.028014546265255534	133840967.35763477
0.037880048445241135	135772122.86687785
0.04774774741844506	137496972.41550702
0.0576153473703443	139024174.2158607
0.06747830124087571	140359920.3291701
0.07733763921579792	141537279.5095816
0.08719835790200076	142577613.43373093
0.09706723629403431	143463898.83539715
0.10694096927932095	144285644.3696006
0.11681892013581575	145211032.43404782
