Strain_vM	Stress_vM
2.89037300608758e-16	2.4465221997797295e-05
0.007636652631640292	131397189.28465392
0.016652976429060554	135561356.65749693
0.025727500925249	138260297.4338351
0.03487079418920243	140665239.7749871
0.04408857418670067	142940302.70860252
0.0533821814106851	145167350.5765647
0.06275854597841019	147354371.67862365
0.07222285896158971	149452089.6803677
0.08178015605761195	151418516.6256704
0.09147111362452397	153230502.09209907
0.10131893384530775	154947461.6556775
0.11123511072894891	156656406.7891248
