Strain_vM	Stress_vM
2.668644028324481e-16	1.5831894660393212e-05
0.007492929534463855	93991911.85998338
0.016153275832859502	96261607.90508376
0.02493375622788354	97422539.28038962
0.03383226201681656	98434073.90942557
0.0428504101473346	99314427.8904588
0.05198084386770096	100022432.30326572
0.06121052694410701	100631775.31904478
0.07052307221292761	101188015.63308233
0.07991203874966718	101689623.65775654
0.08937619123446595	102147289.9358411
0.09889686812549348	102553308.3687234
0.10843814299364361	102937512.6804725
