Strain_vM	Stress_vM
2.0604867304337687e-16	1.4907982917235823e-05
0.004764720426954794	124680545.43614054
0.01088016277676504	126845875.17608313
0.017037906909565328	128532898.8790076
0.023250314329090468	129994737.63340054
0.029524453619305783	131247144.25894749
0.035867227767617395	132338344.83562744
0.042280432953350384	133316947.55347864
0.04876048821690782	134250514.3103319
0.05528983531628673	135209064.28371754
0.06183445129635314	136173191.9252029
0.06836524986217994	137132203.05951655
0.07486260336584465	138053055.1469099
