Strain_vM	Stress_vM
1.2819751242557092e-16	2.3602255719539645e-05
0.006388706541211588	110016045.84229124
0.013846663791601849	113272957.06116013
0.021447352608917197	114714259.55148832
0.029194395475880985	115904250.68476792
0.037138780616830395	116809383.18847613
0.04532625573756512	117440776.17283666
0.05378419151391509	117823818.04380374
0.0625260305844564	117991553.20570548
0.07155567951981577	117951754.25948755
0.08088398678993414	117727164.6912034
0.09050502999797744	117519133.83838327
0.1003965501267003	117511756.95024697
