Strain_vM	Stress_vM
1.281975124255709e-16	2.1969579585962637e-05
0.00868419261034984	107622250.27767357
0.018385209997262286	112471703.03019232
0.027968570148952706	115550713.77761891
0.03744462610645756	118355047.59331504
0.04682662824638352	120925900.29129852
0.05613839110640788	123228675.86249898
0.06542015181603777	125325878.69317923
0.07470432553467479	127285426.39229631
0.08401180137398831	129098378.59723136
0.09335648644597966	130772752.34947592
0.10274112076857243	132310994.79236016
0.11214923588373951	133710515.94981714
