Strain_vM	Stress_vM
2.2204460492503136e-16	2.658700891643151e-05
0.007558847852642426	115216057.61271371
0.01619004708350012	117680223.65316908
0.024946458411046844	119242154.72692856
0.03378022579035748	120682188.99256182
0.04269027849136952	122134300.41228923
0.05169351877411051	123669309.46298292
0.060785496204296234	125246484.7085658
0.06994400207410532	126805524.88034227
0.07912901990788525	128187825.06139344
0.08830132879181887	129399831.91378532
0.09741445656636628	130524877.90428315
0.10641688162601708	131567131.83054452
