Strain_vM	Stress_vM
1.6131166563777082e-16	1.9875357728651855e-05
0.00861363398819787	96569274.78719527
0.019199144750083937	99947046.22476147
0.0296448220796123	102117044.59838459
0.03990407686475945	103921489.49917978
0.04997083808916401	105499383.95942262
0.05982779589329384	106855343.3980487
0.06944860990753023	108013429.88773683
0.07882787347404044	109050795.4653682
0.0879890724189186	110078981.81611608
0.09696022260909301	111129478.72079484
0.10577097015502598	112067553.8629262
0.11445854440648545	112851598.74700807
