Strain_vM	Stress_vM
1.4802973661668753e-16	2.0543924304088474e-05
0.004606882832542039	120458493.83962333
0.010310019147051106	123756884.4885318
0.016025264162323333	125802865.15789995
0.021687592553399984	127573632.66761887
0.027292042470594063	129127861.54287076
0.032848943241512246	130438779.27105407
0.03837243859408281	131562065.57122712
0.0438792263706152	132610033.01557663
0.049394695255650205	133669539.0609122
0.05493735129166215	134668246.88281515
0.06051834298229762	135559028.50097686
0.06613588531099823	136289805.55432022
