Strain_vM	Stress_vM
7.401486830834373e-17	2.7891905394222625e-05
0.007098240676173967	112232646.14219813
0.01614602430718268	116925802.22157773
0.025022947513878967	119603254.14899583
0.0337398967472201	121694486.60317524
0.04224429456634729	123567257.9665666
0.050502620419742586	125406555.5395875
0.05851026253765731	127275890.89237662
0.06628208449637547	129120141.91934428
0.07383754182769131	130875392.19577639
0.08120718575351896	132517849.12821789
0.08843871991631606	134012923.11489768
0.09555531736960772	135364669.96804756
