Strain_vM	Stress_vM
2.9605947323337516e-16	3.028505488982927e-05
0.0039614779046746665	107792663.55354054
0.008991301819677092	109954864.33143039
0.014014699260125316	111151907.36613777
0.01898725674075955	112153463.43393745
0.023894813836273437	113068876.6604127
0.028737660869280035	113915217.85643122
0.03352293898549079	114722859.53562053
0.038258469222409545	115512225.72665451
0.04295116075357896	116275149.45632674
0.047606457853852036	117020640.18497868
0.05223379369516964	117778990.77813858
0.05684358609350273	118555744.19834405
