Strain_vM	Stress_vM
2.6686440283244803e-16	1.9283765701449858e-05
0.0046214845344012875	109038987.39144503
0.010204672382227113	111006941.23376167
0.015848430178912173	112378196.52087624
0.021493107498400638	113711295.68014717
0.027123826742844765	115113943.82713428
0.032746614497968625	116533665.6411609
0.038367653769934576	117935711.58507626
0.043984776266184133	119315096.69139867
0.049585369694244374	120635938.06806684
0.055151208889506864	121854320.95446205
0.060658180532731226	122940754.5157929
0.06608483872065375	123948889.34681813
