Strain_vM	Stress_vM
2.668644028324481e-16	2.397855208082368e-05
0.004579503242015043	112904800.46328035
0.010735543710603219	116154618.93533671
0.01680392167702881	118191781.9336081
0.022759900979000224	119897024.54038878
0.02860555643352702	121456777.86587322
0.03434343365150798	122911889.20889254
0.03997692884341029	124308821.34118816
0.045513489059954566	125660971.02191381
0.050958621790199665	126951161.46323955
0.05631575637542913	128180013.34127368
0.06159997695807045	129344118.72888656
0.06683176267558677	130457078.00585742
