Strain_vM	Stress_vM
7.401486830834374e-17	1.904426124017728e-05
0.007779220266806205	88236665.56444459
0.017296681376189817	90988487.43844803
0.026726574067214525	92311061.41929442
0.035984296916317667	93330407.66609651
0.045058656165413484	94297028.81720927
0.05395489865557344	95225837.14363891
0.06266381715464059	96101040.8517701
0.07117116715031352	96879095.75620125
0.07946829423182743	97471551.9989226
0.08755141771993177	97890220.07150573
0.0954478774550843	98276965.5502103
0.10324050361768755	98751741.76114585
