Strain_vM	Stress_vM
1.334322014162241e-16	2.6033808290198997e-05
0.011792937553084686	107085458.48091894
0.025571443090819598	108972416.66481546
0.039801011863926886	110146758.10470507
0.05446769030844346	111275710.77125698
0.06955560515183465	112246021.78955036
0.08505475460216287	112991251.57147871
0.100919461187332	113532593.46981329
0.11707829803786318	113908047.45169492
0.13345792512062554	114111814.10177544
0.1499685196161003	114075531.61567049
0.16647246644896224	113842560.38456747
0.18278382360011183	113791465.16998886
