Strain_vM	Stress_vM
1.3343220141622407e-16	1.4031465387993627e-05
0.010233073971279913	104954932.52934931
0.02162752865263838	107478901.20883386
0.03313310645812667	108293781.43045995
0.04474917554607683	108545472.60147378
0.05647430635126535	108674014.20219512
0.0683421762235829	108777666.73862007
0.0803662162294096	108754642.61479169
0.0925475818912132	108682882.63995259
0.10488282905279488	108679878.45369408
0.11737230496456472	108742480.29391962
0.13001177197234953	108918220.85807842
0.14278426879526074	109336409.96142934
