Strain_vM	Stress_vM
2.6686440283244813e-16	1.61673892187399e-05
0.006059548098884274	113038826.06282414
0.013255397514142916	116327892.14590333
0.020494073119491297	118224725.32643911
0.027722293881597606	119871325.09173776
0.03492558457859674	121397986.44503449
0.04210780459988892	122875614.38898496
0.04927432975857903	124339359.72699161
0.05642785714649528	125827637.37975065
0.0635701400295589	127342458.02162735
0.07071186587971114	128872744.32846989
0.07787939768204663	130419416.25931117
0.08509186524180345	131916709.8485521
