Strain_vM	Stress_vM
1.4802973661668748e-16	2.422336184353936e-05
0.004537338100127296	110229212.98547368
0.010513182403917715	112541538.45272593
0.016551071925842268	114007896.6571869
0.02259553616218662	115288269.9911001
0.028630319169821592	116518384.21707216
0.03463870768639858	117700508.85613674
0.04060557402711556	118848358.96749392
0.04652547381102383	119975616.3375009
0.052404660427959875	121085857.51574855
0.05825227154986551	122205089.70581807
0.06408283204664605	123349671.90582488
0.06991399743979748	124532634.2071426
