Strain_vM	Stress_vM
1.4802973661668763e-16	2.2383994143317858e-05
0.010145834199711481	108379403.02080569
0.021776814923704643	112175630.5356468
0.033044649853377996	114470436.18454145
0.044044979440678554	116404970.36606602
0.05478382038419115	118023107.13094237
0.06525836251265534	119343860.86363952
0.07547289074915565	120438606.38899647
0.08544283319381352	121378888.15059061
0.09518375541770695	122189362.05912653
0.1047118182715288	122869219.02158818
0.11405165119427474	123431503.50432684
0.12323456428613346	123873931.2882152
