Strain_vM	Stress_vM
1.6131166563777087e-16	1.0266093845062512e-05
0.007664950854747992	119764183.95885968
0.016941975642403403	122688393.993369
0.026168348790910487	124363236.52859834
0.0352755031758524	125864185.52825938
0.044241351063509876	127188165.7551869
0.05305063954532381	128305591.9476032
0.061700016258083204	129267656.257491
0.0702009360950275	130189728.8555304
0.07857556737425507	131227630.92982179
0.08683136519813042	132427992.57024881
0.09496470948033618	133774099.59752043
0.10295847081410187	135136420.31935868
