Strain_vM	Stress_vM
7.401486830834378e-17	1.4133958223525172e-05
0.004831698038052985	111592607.83278444
0.010955132812363792	113022568.35257898
0.017017895340857903	114168759.10285178
0.022963416196963425	115312382.12876329
0.028783486817006983	116351777.96559478
0.034481908866555375	117326301.497272
0.0400833910221229	118284618.96355775
0.045607116915100394	119207754.9933919
0.05105919508803743	120092316.70054916
0.05643970404331013	120904521.0863552
0.06173737042316757	121621752.15401065
0.06694049982446033	122229714.00135008
