Strain_vM	Stress_vM
1.334322014162241e-16	2.0139524251241822e-05
0.0069214536385461415	119817517.04694283
0.015592997991445076	123385379.0883602
0.024089437795614354	125751368.73490891
0.03246589703363249	127830154.6517374
0.04073751884578133	129718370.09144771
0.04887842347321027	131418303.1343123
0.05685763843547432	132905431.98541367
0.06464136276595339	134215078.27318537
0.07223260592269447	135484581.80137324
0.07964823740378653	136793711.86331862
0.08689586595214513	138165353.07868752
0.09398693659165469	139575724.61273903
