Strain_vM	Stress_vM
3.916498697301469e-16	1.293628202843538e-05
0.015633081939388397	101011238.76611152
0.03332414173010931	102671269.80984737
0.05117937378598112	103590684.98129432
0.06918304300876939	104619319.06867921
0.08732862382913706	105798894.73748249
0.10561845213776133	107107908.42981158
0.12405345247851059	108511017.96731217
0.14263055205168765	109930766.29147182
0.16134335727027121	111348993.70101382
0.18019336620056378	112688863.9206648
0.1991952523903093	113985164.09929386
0.2183675564756462	115290019.09540392
