Strain_vM	Stress_vM
1.613116656377709e-16	2.1098686741033333e-05
0.017080366689313023	128327880.1031579
0.03639629597587425	132691147.6245528
0.05584771126308436	136785928.14584744
0.07542534995434039	140748449.33687145
0.09512825824583915	144591748.54389593
0.11495610329847614	148330977.7242721
0.13490446626018593	151977528.83054382
0.15496556249452442	155519648.18974242
0.17513510067916882	158929964.58198684
0.1954173492953899	162198461.6039208
0.21581920466414709	165340400.82333595
0.2363395446485604	168363260.80715236
